Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
CALDAS,RIOSUCIO,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,22494,ND,22494
CALDAS,RIOSUCIO,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,260442,ND,ND,260442
CALDAS,RISARALDA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,967299,1773510,536077,146732,102431,16237,3542286,2547049,1057600,40259,311153,3956061
CALDAS,RISARALDA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,15523,ND,15523
CALDAS,SALAMINA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,1064380,3224354,948837,39250,18726,1,5295548,138539,1495828,212209,164954,2011530
CALDAS,SALAMINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,377657,377657
CALDAS,SALAMINA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,25709,ND,25709
CALDAS,SALAMINA,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,51790,ND,ND,51790
CALDAS,SAMANA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,1433036,2526406,657252,8819,75,63,4625651,-1652,868370,89687,405543,1361948
CALDAS,SAMANA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,16877,ND,16877
CALDAS,SAN JOSE,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,493738,949156,145471,58605,23666,11,1670647,ND,1270335,42492,454606,1767433
CALDAS,SAN JOSE,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,35782,ND,35782
CALDAS,SUPIA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,1757411,4832824,2717351,48684,15310,2296,9373876,320909,3436274,170078,622047,4549308
CALDAS,SUPIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,2537805,ND,ND,ND,2537805
CALDAS,SUPIA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,20863,ND,20863
CALDAS,SUPIA,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,63293,119487,ND,ND,182780
CALDAS,VICTORIA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,1573121,1376322,638334,278418,273864,168536,4308595,42648,841281,98819,326055,1308803
CALDAS,VICTORIA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,219723,ND,219723
CALDAS,VILLAMARIA,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,2763515,7624553,8387894,2836722,109006,26635,21748325,1476129,5121554,179545,1828807,8606035
CALDAS,VILLAMARIA,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,38179,ND,ND,38179
CALDAS,VILLAMARIA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,56512,ND,ND,ND,56512
CALDAS,VILLAMARIA,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1527,ND,ND,1527
CALDAS,VILLAMARIA,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,165554,466557,ND,ND,632111
CALDAS,VITERBO,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,Consumos Empresa Departamento y Municipio,1267542,1978424,1875007,412657,223733,7500,5764863,648577,2689865,63451,617513,4019406
CALDAS,VITERBO,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,16616,ND,16616
CAQUETA,ALBANIA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,833485,450331,12046,ND,ND,ND,1295862,2810,288086,133410,218272,642578
CAQUETA,BELEN DE LOS ANDAQUIES,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1280906,787261,82027,ND,ND,ND,2150194,116947,408643,256384,337512,1119486
CAQUETA,CARTAGENA DEL CHAIRA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,13433,ND,ND,ND,ND,ND,13433,ND,ND,ND,ND,ND
CAQUETA,CURILLO,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,864937,693945,5228,ND,ND,ND,1564110,ND,796279,203882,216594,1216755
CAQUETA,EL DONCELLO,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,2179740,1185944,1338037,ND,ND,ND,4703721,126579,1805624,427857,659676,3019736
CAQUETA,EL PAUJIL,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1823420,1104338,260104,ND,ND,ND,3187862,124848,876499,403626,371155,1776128
CAQUETA,FLORENCIA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,40655579,16713798,5086426,1820090,ND,ND,64275893,3656060,32854160,18033911,6049125,60593256
CAQUETA,FLORENCIA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,501147,ND,501147
CAQUETA,FLORENCIA,EMGESA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1521066,ND,ND,ND,1521066
CAQUETA,FLORENCIA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,660905,ND,ND,660905
CAQUETA,FLORENCIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1091631,ND,ND,1091631
CAQUETA,FLORENCIA,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,588054,ND,ND,588054
CAQUETA,FLORENCIA,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,621000,ND,ND,621000
CAQUETA,LA MONTANITA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1118097,793596,67078,1699,ND,ND,1980470,23516,534859,286430,350265,1195070
CAQUETA,MILAN,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1072566,255154,13435,ND,ND,ND,1341155,20440,293163,222738,226527,762868
CAQUETA,MORELIA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,601878,371695,127042,ND,ND,ND,1100615,3428,272427,175456,193278,644589
CAQUETA,PUERTO RICO,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,3155666,1056170,637225,ND,ND,ND,4849061,690663,1475240,739005,600291,3505199
CAQUETA,SAN JOSE DEL FRAGUA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1782996,834565,20892,ND,ND,ND,2638453,8448,634664,230459,355564,1229135
CAQUETA,SAN VICENTE DEL CAGUAN,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,5848999,2955370,1245654,14361,ND,ND,10064384,2383963,5296415,2026498,1327302,11034178
CAQUETA,SAN VICENTE DEL CAGUAN,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,203331,3648,1031,ND,ND,ND,208010,ND,870,177,12708,13755
CAQUETA,SOLANO,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,651241,ND,ND,ND,ND,ND,651241,89563,201328,194064,114818,599773
CAQUETA,SOLANO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,2373661,ND,2373661
CAQUETA,SOLITA,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1035587,14396,4552,ND,ND,ND,1054535,ND,459137,316305,173532,948974
CAQUETA,VALPARAISO,ELECTRIFICADORA DEL CAQUETA S.A. ESP,Consumos Empresa Departamento y Municipio,1353634,384296,15446,ND,ND,ND,1753376,47579,162257,179735,172712,562283
CASANARE,AGUAZUL,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,4993553,ND,803651,ND,5797204
CASANARE,AGUAZUL,EMGESA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,963161,ND,ND,ND,963161
CASANARE,AGUAZUL,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,2465218,9095848,1786578,365055,ND,ND,13712699,1756385,13601892,3618526,2047326,21024129
CASANARE,AGUAZUL,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,159114,213823,ND,ND,372937
CASANARE,CHAMEZA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,113442,229836,ND,24551,ND,ND,367829,ND,26329,51631,61097,139057
CASANARE,HATO COROZAL,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,523394,1641977,119362,54784,ND,ND,2339517,12483,506605,219047,487715,1225850
CASANARE,LA SALINA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,51389,102006,5521,2605,ND,ND,161521,ND,73106,57319,34224,164649
CASANARE,MANI,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,1475485,4311318,185083,136766,2452,2832,6113936,5107778,2730118,1178003,821323,9837222
CASANARE,MONTERREY,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,2512810,3395366,28182,162690,2,ND,6099050,32010,8117671,582934,34090561,42823176
CASANARE,MONTERREY,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,280732,ND,ND,ND,280732
CASANARE,MONTERREY,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,60792,ND,ND,60792
CASANARE,NUNCHIA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,353986,953965,26118,104989,202,2736,1441996,12083,330911,177979,229283,750256
CASANARE,OROCUE,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,1116637,1585610,64803,144418,6497,10620,2928585,300235,601227,526546,908012,2336020
CASANARE,OROCUE,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1156483,ND,ND,ND,1156483
CASANARE,PAZ DE ARIPORO,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,5687563,4483839,21117,141215,ND,ND,10333734,1,3125129,899866,1705884,5730880
CASANARE,PAZ DE ARIPORO,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,809,ND,ND,ND,ND,ND,809,ND,ND,ND,ND,ND
CASANARE,PORE,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,953284,1675904,98214,92330,ND,ND,2819732,5748377,624320,331597,722460,7426754
CASANARE,RECETOR,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,65434,73676,ND,26464,ND,ND,165574,ND,25520,37786,63376,126682
CASANARE,SABANALARGA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,54934,785211,82475,22282,3005,ND,947907,0,303905,211623,154499,670027
CASANARE,SACAMA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,85609,217653,924,573,ND,ND,304759,ND,29032,52823,88892,170747
CASANARE,SAN LUIS DE PALENQUE,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,455598,1295349,166588,77477,6463,2487,2003962,14513,2669987,370422,345559,3400481
CASANARE,TAMARA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,448638,309541,16429,22197,ND,ND,796805,4084,181362,90504,106580,382530
CASANARE,TAURAMENA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,3304415,3271344,1055158,312514,2389,720,7946540,915303,3158409,1189381,1417714,6680807
CASANARE,TAURAMENA,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,59350,ND,59350
CASANARE,TRINIDAD,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,1103062,2010701,110098,162406,ND,ND,3386267,55565,1444357,314132,3058623,4872677
CASANARE,VILLANUEVA,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,102703,ND,ND,102703
CASANARE,VILLANUEVA,EMPRESA DE ENERGIA DE BOYACA S.A. ESP,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1786528,ND,ND,ND,1786528
CASANARE,VILLANUEVA,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,3573597,6452413,2007719,1021513,2108,ND,13057350,878408,8519399,7746414,1030957,18175178
CASANARE,VILLANUEVA,ISAGEN S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,4206413,ND,ND,ND,4206413
CASANARE,YOPAL,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,2132201,ND,1693281,ND,3825482
CASANARE,YOPAL,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2105388,ND,ND,2105388
CASANARE,YOPAL,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1729146,ND,ND,1729146
CASANARE,YOPAL,ELECTRIFICADORA DEL META S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,740080,ND,ND,740080
CASANARE,YOPAL,EMGESA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,3743863,ND,ND,3743863
CASANARE,YOPAL,EMPRESA DE ENERGIA DE BOYACA S.A. ESP,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,230886,ND,ND,475557,706443
CASANARE,YOPAL,EMPRESA DE ENERGIA DE CASANARE SA ESP,Consumos Empresa Departamento y Municipio,23043807,34300911,22541244,6247423,77247,ND,86210632,28989200,136527828,73009330,95415308,333941666
CASANARE,YOPAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2218887,ND,ND,2218887
CASANARE,YOPAL,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,4124039,ND,ND,ND,4124039
CASANARE,YOPAL,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9331642,9331642
CASANARE,YOPAL,ISAGEN S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,16889004,ND,ND,ND,16889004
CASANARE,YOPAL,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,621306,ND,ND,621306
CASANARE,YOPAL,RUITOQUE S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,512693,ND,ND,512693
CASANARE,YOPAL,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3120728,2165893,429004,448315,6163940
CAUCA,ALMAGUER,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,4709633,39268,ND,ND,ND,ND,4748901,123223,44823,127042,30938,326026
CAUCA,ARGELIA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,8495512,909874,5484,ND,ND,ND,9410870,28751,332372,154343,488425,1003891
CAUCA,BALBOA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,5698380,1010540,ND,ND,ND,ND,6708920,163412,216109,163571,423070,966162
CAUCA,BALBOA,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,65426,ND,ND,65426
CAUCA,BOLIVAR,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,10290147,1133235,170769,ND,ND,ND,11594151,215036,375325,425545,1133381,2149287
CAUCA,BUENOS AIRES,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,8575039,618289,15416,3632,ND,ND,9212376,2499608,231391,222033,118565,3071597
CAUCA,CAJIBIO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,7317264,1156976,54655,2906,86,ND,8531887,242511,280854,259092,281766,1064223
CAUCA,CAJIBIO,ITALCOL ENERGIA S.A. ESP.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,669492,ND,ND,ND,669492
CAUCA,CALDONO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,11564407,575889,19821,12,ND,ND,12160129,211505,299778,342101,53927,907311
CAUCA,CALOTO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,9899921,533362,22523,ND,ND,ND,10455806,15100757,532890,570857,1438191,17642695
CAUCA,CALOTO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,103452,ND,ND,ND,103452
CAUCA,CALOTO,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1445974,ND,ND,ND,1445974
CAUCA,CALOTO,EMGESA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,70692949,ND,ND,ND,70692949
CAUCA,CALOTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,13380536,ND,ND,ND,13380536
CAUCA,CALOTO,ISAGEN S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,16513001,ND,ND,ND,16513001
CAUCA,CALOTO,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,258220,ND,ND,ND,258220
CAUCA,CORINTO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,8441252,2286053,229085,51438,ND,ND,11007828,804831,783596,476943,585711,2651081
CAUCA,EL TAMBO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,12198551,1470450,44239,2900,ND,ND,13716140,849851,346542,603609,789711,2589713
CAUCA,EL TAMBO,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,801641,ND,ND,801641
CAUCA,FLORENCIA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,1300244,299545,ND,ND,ND,ND,1599789,69873,47816,62403,193333,373425
CAUCA,GUACHENE,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,6792687,2192771,3888,ND,ND,ND,8989346,764481,342981,287366,1102905,2497733
CAUCA,GUACHENE,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1304453,ND,ND,ND,1304453
CAUCA,GUACHENE,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1799962,ND,ND,ND,1799962
CAUCA,GUACHENE,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,2782411,ND,ND,ND,2782411
CAUCA,GUACHENE,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,45086,ND,ND,ND,45086
CAUCA,GUACHENE,VATIA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,320101,ND,ND,ND,320101
CAUCA,INZA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,4462148,508841,4736,ND,ND,ND,4975725,57578,210918,240490,311808,820794
CAUCA,JAMBALO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,1952391,158522,1765,ND,ND,ND,2112678,ND,13795,134632,83367,231794
CAUCA,LA SIERRA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,2282572,191237,ND,1316,ND,ND,2475125,151242,250265,95190,308698,805395
CAUCA,LA VEGA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,4019969,115949,ND,ND,ND,ND,4135918,51047,80878,183430,273075,588430
CAUCA,MERCADERES,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,4853257,483853,14403,2154,ND,1950,5355617,95990,314168,248662,247395,906215
CAUCA,MIRANDA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,8213490,4608156,217724,171,ND,ND,13039541,2398426,1119970,706081,1540892,5765369
CAUCA,MIRANDA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,4073300,ND,ND,ND,4073300
CAUCA,MIRANDA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,9588,ND,ND,ND,9588
CAUCA,MIRANDA,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,14282,ND,14282
CAUCA,MORALES,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,5119138,925829,54316,0,ND,ND,6099283,127985,176800,223714,167948,696447
CAUCA,PADILLA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,2604904,544996,4469,361,ND,ND,3154730,569968,166125,150229,623332,1509654
CAUCA,PAEZ,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,3902310,496563,29445,ND,ND,ND,4428318,126893,250987,261053,418305,1057238
CAUCA,PAEZ,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,375771,196882,1169,1394,ND,998,576214,368,4213,26621,69214,100416
CAUCA,PATIA,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,7942225,3488268,172278,4685,ND,ND,11607456,374061,1570114,802069,564899,3311143
CAUCA,PATIA,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,33130,ND,ND,33130
CAUCA,PATIA,PROFESIONALES EN ENERGÍA S.A E.S.P,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,15272,ND,15272
CAUCA,PIAMONTE,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,Consumos Empresa Departamento y Municipio,1094512,ND,ND,ND,ND,ND,1094512,2809,134741,196097,0,333647
CAUCA,PIENDAMO,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,5511062,3369194,1342204,ND,ND,ND,10222460,816281,1555240,418521,565743,3355785
CAUCA,PIENDAMO,ENERTOTAL S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,4901,ND,ND,ND,4901,62741,9491,ND,ND,72232
CAUCA,POPAYAN,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,Consumos Empresa Departamento y Municipio,25168614,35956037,28010959,20846133,5328971,1374883,116685597,13780613,34534803,12888020,9752686,70956122
CAUCA,POPAYAN,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,14157,58660,ND,746370,124032,ND,943219,196874,1126275,ND,ND,1323149
CAUCA,POPAYAN,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,744503,ND,ND,744503
CAUCA,POPAYAN,EMGESA S.A. E.S.P.,Consumos Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,0,1407571,ND,ND,1407571
